2026-03-22 10:14:12 [ERROR] API-GATEWAY: POST /api/garageAuth/verify-otp - 500 {"method":"POST","path":"/api/garageAuth/verify-otp","statusCode":500,"duration":"39ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 15:32:38 [ERROR] API-GATEWAY: PATCH /api/user/69bfb960c3502edea193355b - 500 {"method":"PATCH","path":"/api/user/69bfb960c3502edea193355b","statusCode":500,"duration":"16ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 15:33:50 [ERROR] API-GATEWAY: PATCH /api/user/69bfb960c3502edea193355b - 500 {"method":"PATCH","path":"/api/user/69bfb960c3502edea193355b","statusCode":500,"duration":"8ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 17:07:35 [ERROR] API-GATEWAY: POST /api/userAuth/login - 500 {"method":"POST","path":"/api/userAuth/login","statusCode":500,"duration":"43ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 17:57:30 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"9ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 17:57:41 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"7ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:02:10 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 504 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":504,"duration":"5ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:03:06 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"37ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:03:16 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"9ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:03:21 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"5ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:03:38 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"6ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:03:56 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"23ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:04:10 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"20ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:04:38 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"6ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:04:49 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"6ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:07:36 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"30ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:08:28 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"6ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:10:37 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"38ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:10:48 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"28ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:10:56 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"7ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:12:43 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"5ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:13:05 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"5ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:17:10 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"6ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:17:20 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"7ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
2026-03-22 18:17:34 [ERROR] API-GATEWAY: PATCH /api/user/69bfdc6fb35ae494bc3a5fb1 - 500 {"method":"PATCH","path":"/api/user/69bfdc6fb35ae494bc3a5fb1","statusCode":500,"duration":"6ms","ip":"::1","userAgent":"PostmanRuntime/7.52.0"}
